epoch,val_loss,effective_k,effective_k_nobypass,bypass_fraction,selection_perplexity,dead_mode_count,mean_max_p
9,,9.11542797088623,6.346177101135254,0.7962663769721985,8.211695671081543,2,0.205252006649971
10,,8.92109203338623,6.161276340484619,0.7592331767082214,8.231829643249512,2,0.20011913776397705
11,,9.190638542175293,6.388227939605713,0.815829873085022,8.221291542053223,2,0.20811180770397186
12,,8.852566719055176,6.178887367248535,0.7435824275016785,8.285871505737305,2,0.19726628065109253
13,,9.084315299987793,6.31367301940918,0.794437050819397,8.279403686523438,2,0.2029074728488922
14,,9.131814956665039,6.322347640991211,0.8066481947898865,8.261239051818848,2,0.20647577941417694
15,,8.893280029296875,6.152082920074463,0.7570487856864929,8.284207344055176,2,0.1996336430311203
16,,9.110682487487793,6.308487415313721,0.8037477731704712,8.253179550170898,2,0.2081279754638672
17,,9.024393081665039,6.24471378326416,0.7860504388809204,8.276320457458496,2,0.20481383800506592
18,,8.982455253601074,6.174243927001953,0.7794255614280701,8.281438827514648,2,0.20271702110767365
19,,9.040434837341309,6.189716339111328,0.7921977043151855,8.284912109375,2,0.20292997360229492
