epoch,val_loss,effective_k,effective_k_nobypass,bypass_fraction,selection_perplexity,dead_mode_count,mean_max_p
0,1.817756175994873,7.5127387046813965,6.756350994110107,0.23631297051906586,8.14207935333252,0,0.20489108562469482
1,1.4655613899230957,7.457704067230225,6.334153652191162,0.3182593286037445,8.41326904296875,1,0.1863270252943039
2,1.2223676443099976,7.801649570465088,6.080633640289307,0.4622448980808258,8.337494850158691,1,0.19671539962291718
3,1.1981148719787598,8.8054838180542,6.442318916320801,0.6942633986473083,8.085406303405762,1,0.22460877895355225
4,1.160609483718872,9.063857078552246,6.522085666656494,0.764256477355957,7.937308311462402,2,0.24429433047771454
5,1.2047432661056519,8.880270957946777,6.4570817947387695,0.7278801202774048,7.883010387420654,2,0.2580659091472626
6,1.126768946647644,8.842148780822754,6.3352131843566895,0.7360907793045044,7.883175849914551,2,0.2661208510398865
7,1.1169257164001465,9.073837280273438,6.4292120933532715,0.7953181862831116,7.734379291534424,2,0.2885444760322571
8,1.1281547546386719,8.97176456451416,6.322017669677734,0.7848328948020935,7.7051777839660645,2,0.3002619445323944
9,1.085615873336792,8.989851951599121,6.280221462249756,0.7981626987457275,7.627633094787598,2,0.3148551881313324
10,1.112844705581665,9.100272178649902,6.310006618499756,0.8269651532173157,7.513801097869873,2,0.33180102705955505
11,1.0796135663986206,9.038724899291992,6.188255310058594,0.8226863741874695,7.512765407562256,2,0.3353167176246643
12,1.0765491724014282,9.072693824768066,6.196561336517334,0.8322466015815735,7.45571231842041,2,0.3441627025604248
13,1.0766758918762207,9.085968017578125,6.187551021575928,0.8370305895805359,7.434952259063721,2,0.34851500391960144
14,1.065840244293213,9.032137870788574,6.080683708190918,0.8293556571006775,7.483960151672363,2,0.34312868118286133
15,1.070941686630249,9.119163513183594,6.1474609375,0.8446728587150574,7.4762773513793945,2,0.34555694460868835
16,1.0630462169647217,8.998621940612793,5.968728542327881,0.8244227766990662,7.570470333099365,2,0.3320659101009369
17,1.0751289129257202,9.137983322143555,6.125736236572266,0.8482492566108704,7.53818941116333,2,0.3401331603527069
18,1.054841160774231,8.982439041137695,5.918136119842529,0.8225038647651672,7.61573600769043,2,0.3272375762462616
19,1.0532664060592651,9.02587890625,5.9393744468688965,0.8300129175186157,7.6392974853515625,2,0.32596057653427124
20,1.0540962219238281,9.007125854492188,5.896613597869873,0.8271191716194153,7.657784461975098,2,0.3220909535884857
21,1.0598046779632568,8.987479209899902,5.852677822113037,0.8239179849624634,7.676275730133057,2,0.3177567422389984
22,1.0534722805023193,8.949841499328613,5.777904033660889,0.8180171251296997,7.691481590270996,2,0.3122859597206116
23,1.069951057434082,9.037261962890625,5.85750150680542,0.832528293132782,7.717574596405029,2,0.31372323632240295
24,1.043649673461914,8.872037887573242,5.677314281463623,0.8045236468315125,7.723586559295654,2,0.3019118905067444
25,1.0635831356048584,9.026337623596191,5.844520568847656,0.83016437292099,7.775249004364014,2,0.307634174823761
26,1.039534330368042,8.855527877807617,5.648540019989014,0.8010936975479126,7.787887096405029,2,0.29400911927223206
27,1.059604287147522,8.9778470993042,5.77937650680542,0.8219496607780457,7.817173480987549,2,0.3001053035259247
28,1.040919303894043,8.887975692749023,5.687625408172607,0.8065895438194275,7.830753326416016,2,0.2931734025478363
29,1.0580174922943115,8.899497032165527,5.716363430023193,0.8080843091011047,7.855380058288574,2,0.2926883399486542
30,1.0542237758636475,8.921356201171875,5.733479022979736,0.8115610480308533,7.881814956665039,1,0.29119428992271423
31,1.0419164896011353,8.857848167419434,5.653895854949951,0.8006860613822937,7.887983322143555,1,0.2850775420665741
32,1.0414047241210938,8.859644889831543,5.641205787658691,0.8011758923530579,7.892093658447266,1,0.283715158700943
33,1.0437703132629395,8.846056938171387,5.608974456787109,0.7987157106399536,7.8980889320373535,1,0.2799570858478546
34,1.069776177406311,8.919946670532227,5.674617767333984,0.8114542961120605,7.918113708496094,1,0.2827058434486389
35,1.0400102138519287,8.823668479919434,5.559742450714111,0.7951006293296814,7.898242950439453,1,0.2758757770061493
36,1.0398073196411133,8.817534446716309,5.541741847991943,0.7939314246177673,7.904184818267822,1,0.27348265051841736
37,1.0622557401657104,8.852832794189453,5.5889458656311035,0.7994576692581177,7.930971145629883,1,0.27393481135368347
38,1.0448269844055176,8.82857894897461,5.571224212646484,0.7949787974357605,7.939106464385986,1,0.2715131342411041
39,1.0565601587295532,8.812033653259277,5.565274715423584,0.7919352054595947,7.945523262023926,1,0.2703103721141815
40,1.0377775430679321,8.820141792297363,5.566028594970703,0.7933080792427063,7.959333419799805,1,0.2690470218658447
41,1.049489974975586,8.836986541748047,5.59602689743042,0.7954697608947754,7.99484395980835,1,0.2676561176776886
42,1.0467228889465332,8.780516624450684,5.551163196563721,0.7852203249931335,7.995181083679199,1,0.26333361864089966
43,1.0495555400848389,8.870162963867188,5.626064300537109,0.8011075854301453,8.014041900634766,1,0.2673788368701935
44,1.0342330932617188,8.743826866149902,5.4869303703308105,0.7791157960891724,7.984504222869873,1,0.25848349928855896
45,1.0425810813903809,8.797164916992188,5.5312371253967285,0.7881223559379578,8.011119842529297,1,0.2592356204986572
46,1.0480668544769287,8.823284149169922,5.5488080978393555,0.7928052544593811,8.019766807556152,1,0.25978556275367737
47,1.0475990772247314,8.813555717468262,5.531833171844482,0.7909950613975525,8.025908470153809,1,0.25744038820266724
48,1.0412046909332275,8.771220207214355,5.480543613433838,0.7838823199272156,8.00815200805664,1,0.25472530722618103
49,1.0436278581619263,8.800204277038574,5.509644508361816,0.7885751128196716,8.028643608093262,1,0.25477004051208496
50,1.0628173351287842,8.78390121459961,5.5170512199401855,0.7851674556732178,8.042813301086426,1,0.25343450903892517
51,1.0383248329162598,8.753531455993652,5.492157459259033,0.7794219851493835,8.048583984375,1,0.24996553361415863
52,1.0495537519454956,8.777524948120117,5.525931358337402,0.7826896905899048,8.07882022857666,1,0.24863417446613312
53,1.0420012474060059,8.72058391571045,5.465671539306641,0.7730249166488647,8.055035591125488,1,0.24580435454845428
54,1.0493297576904297,8.748209953308105,5.478059768676758,0.7780583500862122,8.057863235473633,1,0.24641864001750946
55,1.0374772548675537,8.706706047058105,5.450178623199463,0.7707436084747314,8.05506420135498,1,0.2443273514509201
56,1.056762933731079,8.803662300109863,5.541658878326416,0.787651002407074,8.09168529510498,1,0.24858108162879944
57,1.0364153385162354,8.66999626159668,5.4295430183410645,0.7643036246299744,8.041354179382324,1,0.242953822016716
58,1.048717737197876,8.744071006774902,5.502699851989746,0.7768328785896301,8.089967727661133,1,0.2449345588684082
59,1.044981837272644,8.767953872680664,5.5203022956848145,0.7806763052940369,8.109176635742188,1,0.24394671618938446
60,1.0446624755859375,8.710295677185059,5.481790065765381,0.7701383829116821,8.103948593139648,1,0.24062564969062805
61,1.0385295152664185,8.66144847869873,5.4370951652526855,0.7617498636245728,8.085288047790527,1,0.2382824867963791
62,1.0504690408706665,8.79440975189209,5.530017375946045,0.7852778434753418,8.126229286193848,1,0.2423740178346634
63,1.0393953323364258,8.665682792663574,5.4427490234375,0.7621440887451172,8.099465370178223,1,0.23682041466236115
64,1.0470881462097168,8.755558967590332,5.506623268127441,0.778026282787323,8.13473129272461,1,0.2392352670431137
65,1.047682523727417,8.7410888671875,5.5129876136779785,0.7749380469322205,8.153037071228027,1,0.2376788705587387
66,1.0384221076965332,8.648612976074219,5.4500813484191895,0.7585078477859497,8.121956825256348,1,0.23462752997875214
67,1.0507855415344238,8.748966217041016,5.527909755706787,0.7762730717658997,8.156556129455566,1,0.23801179230213165
68,1.0616194009780884,8.803563117980957,5.613534450531006,0.7851135730743408,8.199811935424805,1,0.23991452157497406
69,1.0531764030456543,8.730334281921387,5.5740861892700195,0.7713790535926819,8.209781646728516,1,0.23560364544391632
70,1.033212423324585,8.666254043579102,5.517337322235107,0.7597433924674988,8.193100929260254,1,0.23176927864551544
71,1.0459322929382324,8.700742721557617,5.560664653778076,0.7653674483299255,8.218586921691895,1,0.23243771493434906
72,1.0469207763671875,8.7373046875,5.591217041015625,0.7716183066368103,8.2366361618042,1,0.23259590566158295
73,1.0575690269470215,8.7173490524292,5.5874786376953125,0.7682234048843384,8.232320785522461,1,0.23292282223701477
74,1.046959638595581,8.728074073791504,5.610806941986084,0.7696679830551147,8.25406551361084,1,0.2320115566253662
