epoch,val_loss,effective_k,effective_k_nobypass,bypass_fraction,selection_perplexity,dead_mode_count,mean_max_p
0,2.58345627784729,7.592698574066162,7.522995948791504,0.027854381129145622,6.772069454193115,4,0.21005861461162567
1,2.301506996154785,7.621373176574707,7.572289943695068,0.019966350868344307,6.7444233894348145,4,0.21473105251789093
2,2.07155179977417,7.601498603820801,7.556190490722656,0.018320247530937195,6.862988471984863,3,0.2129763811826706
3,2.0477588176727295,7.658307075500488,7.614704132080078,0.01811014674603939,6.787784576416016,3,0.21208181977272034
4,2.0462565422058105,7.7225022315979,7.677731513977051,0.01916094310581684,6.730751037597656,4,0.20864801108837128
5,2.041497230529785,7.796891689300537,7.745848178863525,0.022585595026612282,6.687122821807861,4,0.23101858794689178
6,2.038733720779419,8.018996238708496,7.964463710784912,0.02677951566874981,6.324730396270752,4,0.31251177191734314
7,2.0326297283172607,7.87221097946167,7.786485195159912,0.03867371752858162,6.702939510345459,4,0.2718205451965332
8,2.021732807159424,8.06444263458252,7.933668613433838,0.06270904839038849,6.395092487335205,4,0.33170080184936523
9,2.0026755332946777,7.978843688964844,7.748211860656738,0.10120750963687897,6.8054094314575195,4,0.29016903042793274
10,2.0006370544433594,8.066316604614258,7.853917598724365,0.09727881103754044,6.561672687530518,4,0.3355010151863098
11,2.0009679794311523,8.02390193939209,7.79693603515625,0.10170983523130417,6.6947922706604,4,0.3160881996154785
12,1.9977779388427734,8.012511253356934,7.804275035858154,0.09378965944051743,6.67495059967041,4,0.3217865228652954
13,1.9987632036209106,8.098149299621582,7.9095282554626465,0.0893157571554184,6.411623001098633,4,0.3538348972797394
14,1.9945731163024902,7.971357822418213,7.749680995941162,0.09782116860151291,6.787867069244385,3,0.3104906976222992
15,1.9965742826461792,8.118124961853027,7.932469367980957,0.08915891498327255,6.346515655517578,4,0.3621029853820801
16,1.993605613708496,8.046515464782715,7.848691463470459,0.0914771631360054,6.539006233215332,3,0.3453126847743988
17,1.993735432624817,8.23051643371582,8.031754493713379,0.10081668198108673,6.047831058502197,4,0.40149709582328796
18,1.988915205001831,8.14985179901123,7.985591411590576,0.08202022314071655,6.171081066131592,4,0.3867001533508301
19,1.9908618927001953,8.12403392791748,7.940638065338135,0.08978001028299332,6.280395984649658,4,0.3757006824016571
20,1.9935334920883179,8.284555435180664,8.133770942687988,0.0818270742893219,5.754236221313477,4,0.4326958656311035
21,1.987048864364624,8.10472583770752,7.9145402908325195,0.09260612726211548,6.325031757354736,3,0.3737944960594177
22,1.9922683238983154,8.355090141296387,8.216251373291016,0.07989358901977539,5.512107849121094,4,0.4576264023780823
23,1.9848827123641968,8.29202938079834,8.129199028015137,0.08938608318567276,5.74257230758667,4,0.43536072969436646
24,1.9844920635223389,8.35551929473877,8.207484245300293,0.08558839559555054,5.512204647064209,4,0.46063217520713806
25,1.9847767353057861,8.409441947937012,8.244397163391113,0.09774185717105865,5.401155471801758,4,0.472548246383667
26,1.9821019172668457,8.386080741882324,8.21945858001709,0.09820929914712906,5.449344635009766,4,0.4697182774543762
27,1.9817612171173096,8.427450180053711,8.26335620880127,0.09954177588224411,5.332608222961426,4,0.4808005392551422
28,1.9795174598693848,8.392231941223145,8.222084045410156,0.10153099149465561,5.445697784423828,4,0.46956929564476013
29,1.9818966388702393,8.480111122131348,8.325478553771973,0.09846655279397964,5.152019500732422,4,0.49943920969963074
30,1.9892209768295288,8.588964462280273,8.438889503479004,0.10378153622150421,4.815346717834473,4,0.5340880751609802
31,1.9788795709609985,8.428847312927246,8.257712364196777,0.10558873414993286,5.347995758056641,4,0.4784031808376312
32,1.9858794212341309,8.562766075134277,8.38062858581543,0.12139085680246353,4.977768421173096,4,0.5181999206542969
33,1.9826641082763672,8.547012329101562,8.394144058227539,0.1032830998301506,4.953479290008545,4,0.5189647078514099
34,1.9863851070404053,8.636754989624023,8.500388145446777,0.09880413115024567,4.666749954223633,4,0.546259880065918
35,1.9860467910766602,8.60668659210205,8.456696510314941,0.10653217881917953,4.757096767425537,4,0.5406109690666199
36,1.9854904413223267,8.46682071685791,8.323317527770996,0.0933651551604271,5.149880409240723,4,0.5001209378242493
37,1.9876368045806885,8.6517915725708,8.512619018554688,0.10282095521688461,4.608476638793945,5,0.5547325611114502
38,1.9888862371444702,8.608963012695312,8.439997673034668,0.11867020279169083,4.801922798156738,4,0.5365273356437683
39,1.990238904953003,8.603021621704102,8.476137161254883,0.09122993052005768,4.726827621459961,4,0.5410520434379578
40,1.984942078590393,8.535933494567871,8.380495071411133,0.10591354221105576,4.994511604309082,4,0.5142237544059753
41,1.9983271360397339,8.704115867614746,8.552675247192383,0.11603067070245743,4.50501823425293,5,0.5638755559921265
42,1.9870049953460693,8.558265686035156,8.405474662780762,0.10583814233541489,4.949539661407471,4,0.5165621638298035
43,1.9893453121185303,8.61376667022705,8.456782341003418,0.113397516310215,4.789194583892822,4,0.5342591404914856
44,1.9906980991363525,8.664046287536621,8.503015518188477,0.12073078006505966,4.649149417877197,4,0.5488951802253723
45,1.9920904636383057,8.687397956848145,8.545095443725586,0.1102854534983635,4.526897430419922,5,0.5613698363304138
46,1.9889358282089233,8.61994457244873,8.482867240905762,0.10211024433374405,4.717587471008301,4,0.5407885909080505
47,1.9973492622375488,8.728128433227539,8.583636283874512,0.11713530868291855,4.4202117919921875,5,0.572409451007843
48,1.9880726337432861,8.619303703308105,8.47569465637207,0.10720844566822052,4.754364967346191,4,0.5358424186706543
49,1.9966447353363037,8.699946403503418,8.572234153747559,0.10230773687362671,4.472946643829346,5,0.5653141736984253
50,1.997011661529541,8.72604751586914,8.58909797668457,0.11180398613214493,4.414808750152588,5,0.5721169114112854
51,1.99142587184906,8.652437210083008,8.507039070129395,0.11202597618103027,4.6484055519104,4,0.5481743812561035
52,1.994748830795288,8.712990760803223,8.575194358825684,0.11156561225652695,4.44607400894165,5,0.5694766044616699
53,2.00140380859375,8.71552562713623,8.581278800964355,0.11053389310836792,4.424576282501221,5,0.5718278884887695
54,1.9927318096160889,8.720011711120605,8.59667682647705,0.10156203806400299,4.3912835121154785,5,0.5744832158088684
55,1.99472975730896,8.707690238952637,8.57555866241455,0.10758278518915176,4.439803123474121,5,0.5707299113273621
56,1.9951837062835693,8.71281909942627,8.59055233001709,0.10235138237476349,4.3986053466796875,5,0.5746447443962097
57,1.9979358911514282,8.69138240814209,8.570158958435059,0.10005880892276764,4.456556797027588,4,0.5686030387878418
58,1.995856761932373,8.658181190490723,8.522075653076172,0.10650372505187988,4.586918354034424,4,0.5560508370399475
59,2.004347801208496,8.772215843200684,8.624490737915039,0.12556247413158417,4.271034240722656,5,0.5904014110565186
60,1.9987759590148926,8.685481071472168,8.549761772155762,0.10923831909894943,4.490678787231445,4,0.5672451853752136
61,1.9953069686889648,8.637117385864258,8.525496482849121,0.08933323621749878,4.575973033905029,4,0.556765079498291
62,2.003876209259033,8.67674732208252,8.530316352844238,0.11774628609418869,4.535698413848877,4,0.5636952519416809
63,1.997326135635376,8.71925163269043,8.604992866516113,0.09566976875066757,4.331521987915039,5,0.5840132236480713
64,1.9966799020767212,8.649803161621094,8.527201652526855,0.09690715372562408,4.545793533325195,4,0.5627230405807495
65,1.9959017038345337,8.709579467773438,8.592689514160156,0.0970526859164238,4.35818338394165,5,0.581743061542511
66,1.9985225200653076,8.694070816040039,8.566984176635742,0.10582907497882843,4.417695045471191,4,0.576363742351532
67,1.9978657960891724,8.686200141906738,8.570718765258789,0.09641949832439423,4.4105610847473145,4,0.5766971707344055
68,2.0038766860961914,8.722281455993652,8.586560249328613,0.11331500858068466,4.352118968963623,5,0.5840311646461487
69,2.008432626724243,8.768890380859375,8.649725914001465,0.10557521879673004,4.1752543449401855,5,0.6017610430717468
70,2.0007946491241455,8.634690284729004,8.499483108520508,0.10738539695739746,4.599587440490723,4,0.5584389567375183
71,1.9958142042160034,8.656600952148438,8.52831745147705,0.10319455713033676,4.528289318084717,4,0.5648602843284607
72,2.003377914428711,8.675677299499512,8.550898551940918,0.10241249948740005,4.45867919921875,4,0.5724149942398071
73,1.9996581077575684,8.659257888793945,8.543360710144043,0.09440918266773224,4.486422538757324,4,0.5689809322357178
74,2.0012712478637695,8.614389419555664,8.478285789489746,0.10494855791330338,4.660964012145996,4,0.5524159073829651
75,2.002918004989624,8.65071964263916,8.51583480834961,0.10861245542764664,4.550878524780273,4,0.5633487701416016
76,2.003833293914795,8.628523826599121,8.496874809265137,0.10506927967071533,4.604811191558838,4,0.5576187372207642
77,2.004157066345215,8.643401145935059,8.50904655456543,0.10872852057218552,4.566743850708008,4,0.5617525577545166
78,2.0004992485046387,8.550459861755371,8.409214973449707,0.10582566261291504,4.859061241149902,4,0.5317042469978333
79,2.004822254180908,8.583157539367676,8.452631950378418,0.10149828344583511,4.736649990081787,4,0.5438886284828186
80,2.0152015686035156,8.69956111907959,8.566006660461426,0.11200135946273804,4.39718770980835,4,0.5799722075462341
81,2.0,8.569574356079102,8.442712783813477,0.09901289641857147,4.752946376800537,4,0.543191134929657
0,,7.7473063468933105,7.699333190917969,0.020581897348165512,6.372657299041748,4,0.22280541062355042
1,,7.887425422668457,7.8524017333984375,0.01602395810186863,6.270432949066162,4,0.2315797060728073
2,,7.970582008361816,7.933499813079834,0.01768927089869976,6.286300182342529,4,0.23766008019447327
3,,8.1121826171875,8.070345878601074,0.021559879183769226,6.111259937286377,4,0.2891083359718323
4,,8.282332420349121,8.228399276733398,0.03047952614724636,5.786659240722656,4,0.36292120814323425
5,,8.333077430725098,8.187479972839355,0.07846399396657944,5.854010105133057,4,0.38419970870018005
6,,8.184508323669434,7.912499904632568,0.12533089518547058,6.509069919586182,4,0.3331150710582733
7,,8.098246574401855,7.883641242980957,0.0983572006225586,6.5777459144592285,3,0.32636141777038574
8,,8.184508323669434,7.94972562789917,0.10958065837621689,6.404158592224121,3,0.3571271300315857
9,,8.154367446899414,7.949111461639404,0.09616628289222717,6.409717559814453,3,0.35757097601890564
10,,7.832212924957275,7.630607604980469,0.08380874246358871,7.07306432723999,3,0.2872363030910492
11,,8.076972961425781,7.844952583312988,0.10238945484161377,6.659417152404785,3,0.3471338450908661
12,,7.941751956939697,7.714864253997803,0.09595714509487152,6.938863754272461,3,0.3206353187561035
13,,7.956979274749756,7.6863694190979,0.11256416141986847,6.997279644012451,3,0.32500603795051575
14,,8.04883098602295,7.821743011474609,0.09979813545942307,6.712695121765137,3,0.3557775020599365
15,,7.902268409729004,7.657486915588379,0.10158270597457886,7.051498889923096,3,0.32739508152008057
16,,8.054285049438477,7.841549873352051,0.09442645311355591,6.662298679351807,3,0.3698599934577942
17,,7.940442085266113,7.7232818603515625,0.09290812164545059,6.920249938964844,3,0.34994080662727356
18,,7.944093227386475,7.757989406585693,0.08163556456565857,6.841676235198975,3,0.35503146052360535
19,,7.971006870269775,7.77129602432251,0.08811742067337036,6.810322284698486,3,0.3656730651855469
20,,8.04328441619873,7.840980529785156,0.09198178350925446,6.6616902351379395,3,0.38330164551734924
21,,8.081446647644043,7.888331890106201,0.09015780687332153,6.54094934463501,3,0.40118446946144104
22,,7.953833103179932,7.787972927093506,0.0754513069987297,6.68224573135376,3,0.3852700889110565
23,,8.185127258300781,8.00334644317627,0.0894525870680809,6.278019905090332,4,0.43002986907958984
24,,8.041836738586426,7.874225616455078,0.07897376269102097,6.499714374542236,3,0.41021090745925903
25,,8.086352348327637,7.953228950500488,0.06530580669641495,6.282942295074463,4,0.4301600456237793
26,,7.984241485595703,7.7927141189575195,0.08664524555206299,6.634192943572998,3,0.41030359268188477
27,,7.963192939758301,7.815054416656494,0.0685989260673523,6.469263076782227,3,0.41650399565696716
28,,7.999076843261719,7.826168060302734,0.0796194076538086,6.492181777954102,3,0.4216429889202118
29,,8.00171184539795,7.849672794342041,0.07085614651441574,6.441947937011719,3,0.42232799530029297
30,,7.863644599914551,7.650500774383545,0.0905207172036171,6.9274001121521,3,0.3801841139793396
31,,7.958217144012451,7.80478048324585,0.06959275156259537,6.584156036376953,3,0.4126065671443939
